Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,NY,10503,IRVINGTON VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10504,NORTH CASTLE,8.8750%,NY State Tax,1,0,0,
US,NY,10505,SOMERS,8.8750%,NY State Tax,1,0,0,
US,NY,10506,BEDFORD,8.8750%,NY State Tax,1,0,0,
US,NY,10507,BEDFORD,8.8750%,NY State Tax,1,0,0,
US,NY,10509,SOUTHEAST,8.8750%,NY State Tax,1,0,0,
US,NY,10510,BRIARCLIFF MANOR VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10511,BUCHANAN VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10512,KENT,8.8750%,NY State Tax,1,0,0,
US,NY,10514,NEW CASTLE,8.8750%,NY State Tax,1,0,0,
US,NY,10516,PHILIPSTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10517,CORTLANDT,8.8750%,NY State Tax,1,0,0,
US,NY,10518,LEWISBORO,8.8750%,NY State Tax,1,0,0,
US,NY,10519,NORTH SALEM,8.8750%,NY State Tax,1,0,0,
US,NY,10520,CROTON ON HUDSON VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10522,DOBBS FERRY VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10523,ELMSFORD VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10524,PHILIPSTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10526,LEWISBORO,8.8750%,NY State Tax,1,0,0,
US,NY,10527,SOMERS,8.8750%,NY State Tax,1,0,0,
US,NY,10528,HARRISON,8.8750%,NY State Tax,1,0,0,
US,NY,10530,GREENBURGH,8.8750%,NY State Tax,1,0,0,
US,NY,10532,MOUNT PLEASANT,8.8750%,NY State Tax,1,0,0,
US,NY,10533,IRVINGTON VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10535,YORKTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10536,BEDFORD,8.8750%,NY State Tax,1,0,0,
US,NY,10537,PUTNAM VALLEY,8.8750%,NY State Tax,1,0,0,
US,NY,10538,LARCHMONT VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10540,SOMERS,8.8750%,NY State Tax,1,0,0,
US,NY,10541,CARMEL,8.8750%,NY State Tax,1,0,0,
US,NY,10542,CARMEL,8.8750%,NY State Tax,1,0,0,
US,NY,10543,MAMARONECK VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10545,OSSINING,8.8750%,NY State Tax,1,0,0,
US,NY,10546,NEW CASTLE,8.8750%,NY State Tax,1,0,0,
US,NY,10547,YORKTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10548,CORTLANDT,8.8750%,NY State Tax,1,0,0,
US,NY,10549,MOUNT KISCO,8.8750%,NY State Tax,1,0,0,
US,NY,10550,MOUNT VERNON,8.8750%,NY State Tax,1,0,0,
US,NY,10551,MOUNT VERNON,8.8750%,NY State Tax,1,0,0,
US,NY,10552,MOUNT VERNON,8.8750%,NY State Tax,1,0,0,
US,NY,10553,MOUNT VERNON,8.8750%,NY State Tax,1,0,0,
US,NY,10560,NORTH SALEM,8.8750%,NY State Tax,1,0,0,
US,NY,10562,OSSINING,8.8750%,NY State Tax,1,0,0,
US,NY,10566,PEEKSKILL,8.8750%,NY State Tax,1,0,0,
US,NY,10567,CORTLANDT,8.8750%,NY State Tax,1,0,0,
US,NY,10570,PLEASANTVILLE,8.8750%,NY State Tax,1,0,0,
US,NY,10573,PORT CHESTER VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10576,POUND RIDGE,8.8750%,NY State Tax,1,0,0,
US,NY,10577,HARRISON,8.8750%,NY State Tax,1,0,0,
US,NY,10578,SOMERS,8.8750%,NY State Tax,1,0,0,
US,NY,10579,PUTNAM VALLEY,8.8750%,NY State Tax,1,0,0,
US,NY,10580,RYE CITY,8.8750%,NY State Tax,1,0,0,
US,NY,10583,SCARSDALE VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10587,SOMERS,8.8750%,NY State Tax,1,0,0,
US,NY,10588,YORKTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10589,SOMERS,8.8750%,NY State Tax,1,0,0,
US,NY,10590,LEWISBORO,8.8750%,NY State Tax,1,0,0,
US,NY,10591,TARRYTOWN VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10594,MOUNT PLEASANT,8.8750%,NY State Tax,1,0,0,
US,NY,10595,MOUNT PLEASANT,8.8750%,NY State Tax,1,0,0,
US,NY,10596,CORTLANDT,8.8750%,NY State Tax,1,0,0,
US,NY,10597,LEWISBORO,8.8750%,NY State Tax,1,0,0,
US,NY,10598,YORKTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10601,WHITE PLAINS,8.8750%,NY State Tax,1,0,0,
US,NY,10602,WHITE PLAINS,8.8750%,NY State Tax,1,0,0,
US,NY,10603,WHITE PLAINS,8.8750%,NY State Tax,1,0,0,
US,NY,10604,HARRISON,8.8750%,NY State Tax,1,0,0,
US,NY,10605,WHITE PLAINS,8.8750%,NY State Tax,1,0,0,
US,NY,10606,WHITE PLAINS,8.8750%,NY State Tax,1,0,0,
US,NY,10607,GREENBURGH,8.8750%,NY State Tax,1,0,0,
US,NY,10610,HARRISON,8.8750%,NY State Tax,1,0,0,
US,NY,10701,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10702,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10703,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10704,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10705,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10706,HASTINGS ON HUDSON VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10707,TUCKAHOE VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10708,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10709,EASTCHESTER,8.8750%,NY State Tax,1,0,0,
US,NY,10710,YONKERS,8.8750%,NY State Tax,1,0,0,
US,NY,10801,NEW ROCHELLE,8.8750%,NY State Tax,1,0,0,
US,NY,10802,NEW ROCHELLE,8.8750%,NY State Tax,1,0,0,
US,NY,10803,PELHAM VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10804,NEW ROCHELLE,8.8750%,NY State Tax,1,0,0,
US,NY,10805,NEW ROCHELLE,8.8750%,NY State Tax,1,0,0,
US,NY,10901,SUFFERN VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10910,TUXEDO,8.8750%,NY State Tax,1,0,0,
US,NY,10911,TUXEDO,8.8750%,NY State Tax,1,0,0,
US,NY,10912,WARWICK,8.8750%,NY State Tax,1,0,0,
US,NY,10913,ORANGETOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10914,BLOOMING GROVE,8.8750%,NY State Tax,1,0,0,
US,NY,10915,CRAWFORD,8.8750%,NY State Tax,1,0,0,
US,NY,10916,HAMPTONBURGH,8.8750%,NY State Tax,1,0,0,
US,NY,10917,WOODBURY VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10918,"CHESTER TOWN, ORANGE COUNTY",8.8750%,NY State Tax,1,0,0,
US,NY,10919,WALLKILL,8.8750%,NY State Tax,1,0,0,
US,NY,10920,CLARKSTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10921,FLORIDA VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10922,HIGHLANDS,8.8750%,NY State Tax,1,0,0,
US,NY,10923,WEST HAVERSTRAW VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10924,GOSHEN VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10925,GREENWOOD LAKE VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10926,HARRIMAN VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10927,HAVERSTRAW VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10928,HIGHLAND FALLS VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10930,WOODBURY VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10931,HILLBURN VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10932,WALLKILL,8.8750%,NY State Tax,1,0,0,
US,NY,10933,MINISINK,8.8750%,NY State Tax,1,0,0,
US,NY,10940,MIDDLETOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10941,WALLKILL,8.8750%,NY State Tax,1,0,0,
US,NY,10949,MONROE VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10950,KIRYAS JOEL VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10952,RAMAPO,8.8750%,NY State Tax,1,0,0,
US,NY,10953,CORNWALL,8.8750%,NY State Tax,1,0,0,
US,NY,10954,CLARKSTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10956,CLARKSTOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10958,ORANGE COUNTY,8.8750%,NY State Tax,1,0,0,
US,NY,10959,WARWICK,8.8750%,NY State Tax,1,0,0,
US,NY,10960,NYACK VILLAGE,8.8750%,NY State Tax,1,0,0,
US,NY,10962,ORANGETOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10963,MOUNT HOPE,8.8750%,NY State Tax,1,0,0,
US,NY,10964,ORANGETOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10965,ORANGETOWN,8.8750%,NY State Tax,1,0,0,
US,NY,10968,PIERMONT,8.8750%,NY State Tax,1,0,0,
US,NY,10969,WARWICK,8.7500%,NY State Tax,1,0,0,
US,NY,10970,HAVERSTRAW TOWN,8.7500%,NY State Tax,1,0,0,
US,NY,10973,ORANGE COUNTY,8.7500%,NY State Tax,1,0,0,
US,NY,10974,SLOATSBURG VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10975,TUXEDO,8.7500%,NY State Tax,1,0,0,
US,NY,10976,ORANGETOWN,8.7500%,NY State Tax,1,0,0,
US,NY,10977,SPRING VALLEY VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10979,GREENWOOD LAKE VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10980,STONY POINT,8.7500%,NY State Tax,1,0,0,
US,NY,10981,"CHESTER TOWN, ORANGE COUNTY",8.7500%,NY State Tax,1,0,0,
US,NY,10982,AIRMONT VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10983,ORANGETOWN,8.7500%,NY State Tax,1,0,0,
US,NY,10984,HAVERSTRAW TOWN,8.7500%,NY State Tax,1,0,0,
US,NY,10985,CRAWFORD,8.7500%,NY State Tax,1,0,0,
US,NY,10986,STONY POINT,8.7500%,NY State Tax,1,0,0,
US,NY,10987,TUXEDO,8.7500%,NY State Tax,1,0,0,
US,NY,10988,UNIONVILLE VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10989,CLARKSTOWN,8.7500%,NY State Tax,1,0,0,
US,NY,10990,WARWICK,8.7500%,NY State Tax,1,0,0,
US,NY,10992,WASHINGTONVILLE VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10993,WEST HAVERSTRAW VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,10994,CLARKSTOWN,8.7500%,NY State Tax,1,0,0,
US,NY,10996,HIGHLANDS,8.7500%,NY State Tax,1,0,0,
US,NY,10998,MINISINK,8.7500%,NY State Tax,1,0,0,
US,NY,11001,FLORAL PARK VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11002,FLORAL PARK VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11003,HEMPSTEAD TOWN,8.7500%,NY State Tax,1,0,0,
US,NY,11004,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11005,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11010,HEMPSTEAD TOWN,8.7500%,NY State Tax,1,0,0,
US,NY,11020,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11021,GREAT NECK PLAZA VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11022,GREAT NECK PLAZA VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11023,GREAT NECK VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11024,KINGS POINT VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11026,GREAT NECK VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11027,GREAT NECK VILLAGE,8.7500%,NY State Tax,1,0,0,
US,NY,11030,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11040,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11042,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11050,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11051,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11052,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11053,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11054,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11055,NORTH HEMPSTEAD,8.7500%,NY State Tax,1,0,0,
US,NY,11096,HEMPSTEAD TOWN,8.7500%,NY State Tax,1,0,0,
US,NY,11101,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11102,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11103,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11104,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11105,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11106,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11109,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11120,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11201,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11202,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11203,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11204,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11205,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11206,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11207,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11208,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11209,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11210,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11211,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11212,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11213,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11214,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11215,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11216,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11217,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11218,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11219,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11220,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11221,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11222,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11223,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11224,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11225,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11226,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11228,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11229,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11230,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11231,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11232,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11233,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11234,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11235,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11236,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11237,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11238,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11239,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11241,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11242,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11243,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11245,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11247,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11249,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11252,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11256,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11351,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11352,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11354,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11355,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11356,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11357,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11358,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11359,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11360,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11361,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11362,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11363,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11364,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11365,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11366,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11367,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11368,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11369,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11370,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11371,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11372,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11373,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11374,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11375,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11377,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11378,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11379,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11380,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11381,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11385,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11386,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11405,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11411,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11412,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11413,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11414,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11415,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11416,NEW YORK CITY,8.7500%,NY State Tax,1,0,0,
US,NY,11417,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11418,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11419,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11420,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11421,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11422,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11423,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11424,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11425,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11426,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11427,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11428,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11429,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11430,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11431,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11432,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11433,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11434,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11435,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11436,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11437,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11439,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11451,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11499,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11501,MINEOLA VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11507,NORTH HEMPSTEAD,8.6250%,NY State Tax,1,0,0,
US,NY,11509,ATLANTIC BEACH VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11510,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11514,NORTH HEMPSTEAD,8.6250%,NY State Tax,1,0,0,
US,NY,11516,CEDARHURST VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11518,EAST ROCKAWAY VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11520,FREEPORT VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11530,GARDEN CITY VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11531,GARDEN CITY VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11542,GLEN COVE,8.6250%,NY State Tax,1,0,0,
US,NY,11545,OYSTER BAY,8.6250%,NY State Tax,1,0,0,
US,NY,11547,OYSTER BAY,8.6250%,NY State Tax,1,0,0,
US,NY,11548,NORTH HEMPSTEAD,8.6250%,NY State Tax,1,0,0,
US,NY,11549,HEMPSTEAD VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11550,HEMPSTEAD VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11551,HEMPSTEAD VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11552,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11553,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11554,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11556,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11557,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11558,ISLAND PARK VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11559,LAWRENCE VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11560,OYSTER BAY,8.6250%,NY State Tax,1,0,0,
US,NY,11561,LONG BEACH,8.6250%,NY State Tax,1,0,0,
US,NY,11563,LYNBROOK VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11565,MALVERNE VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11566,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11568,OLD WESTBURY VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11569,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11570,ROCKVILLE CENTRE VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11571,ROCKVILLE CENTRE VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11572,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11575,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11576,ROSLYN VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11577,NORTH HEMPSTEAD,8.6250%,NY State Tax,1,0,0,
US,NY,11579,SEA CLIFF VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11580,VALLEY STREAM VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11581,VALLEY STREAM VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11582,VALLEY STREAM VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11590,WESTBURY VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11596,WILLISTON PARK VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11598,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11599,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11691,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11692,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11693,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11694,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11697,NEW YORK CITY,8.6250%,NY State Tax,1,0,0,
US,NY,11701,BABYLON,8.6250%,NY State Tax,1,0,0,
US,NY,11702,BABYLON VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11703,BABYLON,8.6250%,NY State Tax,1,0,0,
US,NY,11704,BABYLON,8.6250%,NY State Tax,1,0,0,
US,NY,11705,ISLIP,8.6250%,NY State Tax,1,0,0,
US,NY,11706,ISLIP,8.6250%,NY State Tax,1,0,0,
US,NY,11709,BAYVILLE VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11710,HEMPSTEAD TOWN,8.6250%,NY State Tax,1,0,0,
US,NY,11713,BROOKHAVEN,8.6250%,NY State Tax,1,0,0,
US,NY,11714,OYSTER BAY,8.6250%,NY State Tax,1,0,0,
US,NY,11715,BROOKHAVEN,8.6250%,NY State Tax,1,0,0,
US,NY,11716,ISLIP,8.6250%,NY State Tax,1,0,0,
US,NY,11717,ISLIP,8.6250%,NY State Tax,1,0,0,
US,NY,11718,BRIGHTWATERS VILLAGE,8.6250%,NY State Tax,1,0,0,
US,NY,11719,BROOKHAVEN,8.6250%,NY State Tax,1,0,0,
US,NY,11720,BROOKHAVEN,8.6250%,NY State Tax,1,0,0,
US,NY,11721,HUNTINGTON,8.6250%,NY State Tax,1,0,0,
US,NY,11722,ISLIP,8.6250%,NY State Tax,1,0,0,
US,NY,11724,HUNTINGTON,8.6250%,NY State Tax,1,0,0,
US,NY,11725,SMITHTOWN,8.6250%,NY State Tax,1,0,0,
